#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Batt, V (LGR S/N: 10658315, SEN S/N: 10658315)",Coupler Detached (LGR S/N: 10658315),Coupler Attached (LGR S/N: 10658315),Host Connected (LGR S/N: 10658315),Stopped (LGR S/N: 10658315),End Of File (LGR S/N: 10658315)
1405,3/4/2015 3:15,6.509,6.433,3.38,,,,,
1406,3/4/2015 3:30,6.509,6.433,3.38,,,,,
1407,3/4/2015 3:45,6.458,6.433,3.38,,,,,
1408,3/4/2015 4:00,6.382,6.433,3.38,,,,,
1409,3/4/2015 4:15,6.281,6.433,3.38,,,,,
1410,3/4/2015 4:30,6.255,6.433,3.38,,,,,
1411,3/4/2015 4:45,6.179,6.458,3.38,,,,,
1412,3/4/2015 5:00,6.128,6.458,3.38,,,,,
1413,3/4/2015 5:15,6.102,6.458,3.38,,,,,
1414,3/4/2015 5:30,6.051,6.458,3.38,,,,,
1415,3/4/2015 5:45,6,6.458,3.38,,,,,
1416,3/4/2015 6:00,5.975,6.458,3.38,,,,,
1417,3/4/2015 6:15,5.924,6.458,3.38,,,,,
1418,3/4/2015 6:30,5.898,6.484,3.38,,,,,
1419,3/4/2015 6:45,5.847,6.484,3.36,,,,,
1420,3/4/2015 7:00,5.821,6.484,3.36,,,,,
1421,3/4/2015 7:15,5.796,6.484,3.36,,,,,
1422,3/4/2015 7:30,5.77,6.484,3.36,,,,,
1423,3/4/2015 7:45,5.745,6.484,3.38,,,,,
1424,3/4/2015 8:00,5.719,6.484,3.38,,,,,
1425,3/4/2015 8:15,5.693,6.484,3.38,,,,,
1426,3/4/2015 8:30,5.668,6.509,3.4,,,,,
1427,3/4/2015 8:45,5.642,6.509,3.4,,,,,
1428,3/4/2015 9:00,5.642,6.509,3.41,,,,,
1429,3/4/2015 9:15,5.616,6.509,3.41,,,,,
1430,3/4/2015 9:30,5.591,6.509,3.41,,,,,
1431,3/4/2015 9:45,5.591,6.509,3.43,,,,,
1432,3/4/2015 10:00,5.591,6.509,3.43,,,,,
1433,3/4/2015 10:15,5.565,6.509,3.45,,,,,
1434,3/4/2015 10:30,5.565,6.509,3.45,,,,,
1435,3/4/2015 10:45,5.539,6.509,3.47,,,,,
1436,3/4/2015 11:00,5.539,6.509,3.47,,,,,
1437,3/4/2015 11:15,5.565,6.509,3.47,,,,,
1438,3/4/2015 11:30,5.565,6.509,3.49,,,,,
1439,3/4/2015 11:45,5.591,6.509,3.49,,,,,
1440,3/4/2015 12:00,5.616,6.509,3.49,,,,,
1441,3/4/2015 12:15,5.642,6.509,3.51,,,,,
1442,3/4/2015 12:30,5.642,6.484,3.51,,,,,
1443,3/4/2015 12:45,5.668,6.484,3.51,,,,,
1444,3/4/2015 13:00,5.693,6.484,3.53,,,,,
1445,3/4/2015 13:15,5.693,6.484,3.53,,,,,
1446,3/4/2015 13:30,5.719,6.484,3.53,,,,,
1447,3/4/2015 13:45,5.719,6.484,3.53,,,,,
1448,3/4/2015 14:00,5.719,6.484,3.53,,,,,
1449,3/4/2015 14:15,5.693,6.458,3.53,,,,,
1450,3/4/2015 14:30,5.693,6.458,3.55,,,,,
1451,3/4/2015 14:45,5.668,6.458,3.55,,,,,
1452,3/4/2015 15:00,5.668,6.458,3.55,,,,,
1453,3/4/2015 15:15,5.668,6.458,3.55,,,,,
1454,3/4/2015 15:30,5.668,6.458,3.55,,,,,
1455,3/4/2015 15:45,5.693,6.458,3.55,,,,,
1456,3/4/2015 16:00,5.745,6.458,3.55,,,,,
1457,3/4/2015 16:15,5.77,6.433,3.55,,,,,
1458,3/4/2015 16:30,5.821,6.433,3.55,,,,,
1459,3/4/2015 16:45,5.847,6.433,3.55,,,,,
1460,3/4/2015 17:00,5.898,6.433,3.55,,,,,
1461,3/4/2015 17:15,5.975,6.408,3.55,,,,,
1462,3/4/2015 17:30,6.026,6.408,3.55,,,,,
1463,3/4/2015 17:45,6.077,6.408,3.53,,,,,
1464,3/4/2015 18:00,6.128,6.408,3.51,,,,,
1465,3/4/2015 18:15,6.204,6.408,3.51,,,,,
1466,3/4/2015 18:30,6.255,6.408,3.49,,,,,
1467,3/4/2015 18:45,6.306,6.408,3.49,,,,,
1468,3/4/2015 19:00,6.357,6.408,3.47,,,,,
1469,3/4/2015 19:15,6.408,6.382,3.47,,,,,
1470,3/4/2015 19:30,6.458,6.382,3.45,,,,,
1471,3/4/2015 19:45,6.509,6.382,3.45,,,,,
1472,3/4/2015 20:00,6.56,6.382,3.45,,,,,
1473,3/4/2015 20:15,6.611,6.382,3.45,,,,,
1474,3/4/2015 20:30,6.661,6.382,3.43,,,,,
1475,3/4/2015 20:45,6.712,6.382,3.43,,,,,
1476,3/4/2015 21:00,6.737,6.382,3.43,,,,,
1477,3/4/2015 21:15,6.788,6.382,3.43,,,,,
1478,3/4/2015 21:30,6.813,6.357,3.43,,,,,
1479,3/4/2015 21:45,6.839,6.357,3.41,,,,,
1480,3/4/2015 22:00,6.864,6.382,3.41,,,,,
1481,3/4/2015 22:15,6.889,6.357,3.41,,,,,
1482,3/4/2015 22:30,6.914,6.382,3.41,,,,,
1483,3/4/2015 22:45,6.914,6.382,3.41,,,,,
1484,3/4/2015 23:00,6.94,6.382,3.41,,,,,
1485,3/4/2015 23:15,6.94,6.382,3.41,,,,,
1486,3/4/2015 23:30,6.965,6.382,3.41,,,,,
1487,3/4/2015 23:45,6.965,6.382,3.4,,,,,
1488,3/5/2015 0:00,6.965,6.382,3.4,,,,,
1489,3/5/2015 0:15,6.965,6.382,3.4,,,,,
1490,3/5/2015 0:30,6.965,6.382,3.4,,,,,
1491,3/5/2015 0:45,6.94,6.382,3.4,,,,,
1492,3/5/2015 1:00,6.94,6.408,3.4,,,,,
1493,3/5/2015 1:15,6.94,6.408,3.4,,,,,
1494,3/5/2015 1:30,6.914,6.408,3.4,,,,,
1495,3/5/2015 1:45,6.914,6.408,3.4,,,,,
1496,3/5/2015 2:00,6.889,6.408,3.4,,,,,
1497,3/5/2015 2:15,6.864,6.408,3.4,,,,,
1498,3/5/2015 2:30,6.813,6.408,3.4,,,,,
1499,3/5/2015 2:45,6.763,6.408,3.38,,,,,
1500,3/5/2015 3:00,6.687,6.433,3.38,,,,,
1501,3/5/2015 3:15,6.611,6.433,3.38,,,,,
1502,3/5/2015 3:30,6.56,6.433,3.38,,,,,
1503,3/5/2015 3:45,6.484,6.433,3.38,,,,,
1504,3/5/2015 4:00,6.458,6.433,3.38,,,,,
1505,3/5/2015 4:15,6.408,6.458,3.38,,,,,
1506,3/5/2015 4:30,6.357,6.458,3.38,,,,,
1507,3/5/2015 4:45,6.281,6.458,3.38,,,,,
1508,3/5/2015 5:00,6.204,6.458,3.38,,,,,
1509,3/5/2015 5:15,6.179,6.458,3.38,,,,,
1510,3/5/2015 5:30,6.102,6.458,3.38,,,,,
1511,3/5/2015 5:45,6.051,6.458,3.38,,,,,
1512,3/5/2015 6:00,6.026,6.484,3.38,,,,,
1513,3/5/2015 6:15,5.975,6.484,3.38,,,,,
1514,3/5/2015 6:30,5.949,6.484,3.38,,,,,
1515,3/5/2015 6:45,5.898,6.484,3.38,,,,,
1516,3/5/2015 7:00,5.872,6.484,3.38,,,,,
1517,3/5/2015 7:15,5.847,6.484,3.38,,,,,
1518,3/5/2015 7:30,5.796,6.484,3.38,,,,,
1519,3/5/2015 7:45,5.796,6.509,3.38,,,,,
1520,3/5/2015 8:00,5.77,6.509,3.4,,,,,
1521,3/5/2015 8:15,5.745,6.509,3.4,,,,,
1522,3/5/2015 8:30,5.719,6.509,3.4,,,,,
1523,3/5/2015 8:45,5.693,6.509,3.4,,,,,
1524,3/5/2015 9:00,5.693,6.509,3.41,,,,,
1525,3/5/2015 9:15,5.693,6.509,3.43,,,,,
1526,3/5/2015 9:30,5.668,6.509,3.43,,,,,
1527,3/5/2015 9:45,5.668,6.509,3.43,,,,,
1528,3/5/2015 10:00,5.668,6.509,3.45,,,,,
1529,3/5/2015 10:15,5.668,6.509,3.47,,,,,
1530,3/5/2015 10:30,5.668,6.509,3.47,,,,,
1531,3/5/2015 10:45,5.668,6.509,3.47,,,,,
1532,3/5/2015 11:00,5.693,6.509,3.49,,,,,
1533,3/5/2015 11:15,5.693,6.509,3.49,,,,,
1534,3/5/2015 11:30,5.693,6.509,3.51,,,,,
1535,3/5/2015 11:45,5.719,6.509,3.51,,,,,
1536,3/5/2015 12:00,5.719,6.509,3.51,,,,,
1537,3/5/2015 12:15,5.745,6.509,3.51,,,,,
1538,3/5/2015 12:30,5.745,6.509,3.53,,,,,
1539,3/5/2015 12:45,5.77,6.509,3.53,,,,,
1540,3/5/2015 13:00,5.796,6.509,3.53,,,,,
1541,3/5/2015 13:15,5.796,6.509,3.53,,,,,
1542,3/5/2015 13:30,5.796,6.509,3.55,,,,,
1543,3/5/2015 13:45,5.796,6.509,3.55,,,,,
1544,3/5/2015 14:00,5.796,6.509,3.55,,,,,
1,3/5/2015 14:15,5.77,6.484,3.55,,,,,
2,3/5/2015 14:30,5.745,6.484,3.55,,,,,
3,3/5/2015 14:45,5.745,6.484,3.55,,,,,
4,3/5/2015 15:00,5.745,6.484,3.55,,,,,
5,3/5/2015 15:15,5.745,6.484,3.57,,,,,
6,3/5/2015 15:30,5.796,6.484,3.57,,,,,
7,3/5/2015 15:45,5.821,6.458,3.57,,,,,
8,3/5/2015 16:00,5.847,6.458,3.57,,,,,
9,3/5/2015 16:15,5.898,6.458,3.57,,,,,
10,3/5/2015 16:30,5.949,6.458,3.57,,,,,
11,3/5/2015 16:45,6,6.458,3.57,,,,,
12,3/5/2015 17:00,6.051,6.458,3.57,,,,,
13,3/5/2015 17:15,6.102,6.458,3.57,,,,,
14,3/5/2015 17:30,6.179,6.458,3.55,,,,,
15,3/5/2015 17:45,6.23,6.433,3.55,,,,,
16,3/5/2015 18:00,6.306,6.433,3.53,,,,,
17,3/5/2015 18:15,6.357,6.433,3.53,,,,,
18,3/5/2015 18:30,6.408,6.433,3.51,,,,,
19,3/5/2015 18:45,6.484,6.433,3.49,,,,,
20,3/5/2015 19:00,6.56,6.433,3.49,,,,,
21,3/5/2015 19:15,6.611,6.408,3.49,,,,,
22,3/5/2015 19:30,6.661,6.408,3.47,,,,,
23,3/5/2015 19:45,6.712,6.408,3.47,,,,,
24,3/5/2015 20:00,6.788,6.408,3.47,,,,,
25,3/5/2015 20:15,6.839,6.408,3.47,,,,,
26,3/5/2015 20:30,6.889,6.408,3.45,,,,,
27,3/5/2015 20:45,6.94,6.408,3.45,,,,,
28,3/5/2015 21:00,6.965,6.408,3.45,,,,,
29,3/5/2015 21:15,7.015,6.408,3.45,,,,,
30,3/5/2015 21:30,7.066,6.408,3.45,,,,,
31,3/5/2015 21:45,7.091,6.408,3.43,,,,,
32,3/5/2015 22:00,7.116,6.408,3.43,,,,,
33,3/5/2015 22:15,7.142,6.408,3.43,,,,,
34,3/5/2015 22:30,7.167,6.408,3.43,,,,,
35,3/5/2015 22:45,7.192,6.408,3.43,,,,,
36,3/5/2015 23:00,7.217,6.408,3.43,,,,,
37,3/5/2015 23:15,7.217,6.408,3.41,,,,,
38,3/5/2015 23:30,7.242,6.433,3.41,,,,,
39,3/5/2015 23:45,7.242,6.433,3.41,,,,,
40,3/6/2015 0:00,7.268,6.433,3.41,,,,,
41,3/6/2015 0:15,7.268,6.433,3.41,,,,,
42,3/6/2015 0:30,7.268,6.433,3.41,,,,,
43,3/6/2015 0:45,7.268,6.433,3.41,,,,,
44,3/6/2015 1:00,7.268,6.458,3.41,,,,,
45,3/6/2015 1:15,7.242,6.458,3.41,,,,,
46,3/6/2015 1:30,7.242,6.458,3.41,,,,,
47,3/6/2015 1:45,7.242,6.458,3.4,,,,,
48,3/6/2015 2:00,7.217,6.458,3.4,,,,,
49,3/6/2015 2:15,7.217,6.458,3.4,,,,,
50,3/6/2015 2:30,7.192,6.484,3.4,,,,,
51,3/6/2015 2:45,7.167,6.484,3.4,,,,,
52,3/6/2015 3:00,7.142,6.484,3.4,,,,,
53,3/6/2015 3:15,7.091,6.484,3.4,,,,,
54,3/6/2015 3:30,7.066,6.509,3.4,,,,,
55,3/6/2015 3:45,7.015,6.509,3.4,,,,,
56,3/6/2015 4:00,6.94,6.509,3.4,,,,,
57,3/6/2015 4:15,6.864,6.509,3.4,,,,,
58,3/6/2015 4:30,6.788,6.509,3.4,,,,,
59,3/6/2015 4:45,6.737,6.535,3.4,,,,,
60,3/6/2015 5:00,6.687,6.535,3.4,,,,,
61,3/6/2015 5:15,6.636,6.535,3.4,,,,,
62,3/6/2015 5:30,6.611,6.535,3.4,,,,,
63,3/6/2015 5:45,6.56,6.56,3.38,,,,,
64,3/6/2015 6:00,6.535,6.56,3.38,,,,,
65,3/6/2015 6:15,6.382,6.56,3.38,,,,,
66,3/6/2015 6:30,6.382,6.56,3.38,,,,,
67,3/6/2015 6:45,6.331,6.56,3.38,,,,,
68,3/6/2015 7:00,6.255,6.56,3.4,,,,,
69,3/6/2015 7:15,6.23,6.585,3.38,,,,,
70,3/6/2015 7:30,6.179,6.585,3.38,,,,,
71,3/6/2015 7:45,6.153,6.585,3.4,,,,,
72,3/6/2015 8:00,6.102,6.585,3.4,,,,,
73,3/6/2015 8:15,6.077,6.611,3.41,,,,,
74,3/6/2015 8:30,6.051,6.611,3.41,,,,,
75,3/6/2015 8:45,6.026,6.611,3.41,,,,,
76,3/6/2015 9:00,6,6.611,3.43,,,,,
77,3/6/2015 9:15,5.975,6.611,3.43,,,,,
78,3/6/2015 9:30,5.949,6.611,3.45,,,,,
79,3/6/2015 9:45,5.949,6.611,3.45,,,,,
80,3/6/2015 10:00,5.924,6.611,3.47,,,,,
81,3/6/2015 10:15,5.924,6.611,3.47,,,,,
82,3/6/2015 10:30,5.924,6.611,3.49,,,,,
83,3/6/2015 10:45,5.949,6.611,3.49,,,,,
84,3/6/2015 11:00,5.949,6.611,3.49,,,,,
85,3/6/2015 11:15,6,6.636,3.51,,,,,
86,3/6/2015 11:30,6.026,6.636,3.51,,,,,
87,3/6/2015 11:45,6.051,6.636,3.53,,,,,
88,3/6/2015 12:00,6.102,6.636,3.53,,,,,
89,3/6/2015 12:15,6.128,6.636,3.53,,,,,
90,3/6/2015 12:30,6.128,6.636,3.53,,,,,
91,3/6/2015 12:45,6.153,6.636,3.55,,,,,
92,3/6/2015 13:00,6.153,6.636,3.55,,,,,
93,3/6/2015 13:15,6.153,6.636,3.55,,,,,
94,3/6/2015 13:30,6.153,6.611,3.55,,,,,
95,3/6/2015 13:45,6.153,6.611,3.55,,,,,
96,3/6/2015 14:00,6.128,6.611,3.55,,,,,
97,3/6/2015 14:15,6.128,6.611,3.57,,,,,
98,3/6/2015 14:30,6.153,6.611,3.57,,,,,
99,3/6/2015 14:45,6.153,6.611,3.57,,,,,
100,3/6/2015 15:00,6.179,6.611,3.57,,,,,
101,3/6/2015 15:15,6.204,6.611,3.57,,,,,
102,3/6/2015 15:30,6.255,6.611,3.57,,,,,
103,3/6/2015 15:45,6.306,6.611,3.57,,,,,
104,3/6/2015 16:00,6.357,6.611,3.57,,,,,
105,3/6/2015 16:15,6.408,6.611,3.57,,,,,
106,3/6/2015 16:30,6.458,6.611,3.57,,,,,
107,3/6/2015 16:45,6.509,6.611,3.57,,,,,
108,3/6/2015 17:00,6.56,6.611,3.57,,,,,
109,3/6/2015 17:15,6.636,6.611,3.57,,,,,
110,3/6/2015 17:30,6.687,6.585,3.57,,,,,
111,3/6/2015 17:45,6.763,6.585,3.55,,,,,
112,3/6/2015 18:00,6.813,6.585,3.55,,,,,
113,3/6/2015 18:15,6.889,6.585,3.53,,,,,
114,3/6/2015 18:30,6.965,6.585,3.51,,,,,
115,3/6/2015 18:45,7.015,6.585,3.51,,,,,
116,3/6/2015 19:00,7.091,6.585,3.49,,,,,
117,3/6/2015 19:15,7.167,6.585,3.49,,,,,
118,3/6/2015 19:30,7.217,6.585,3.49,,,,,
119,3/6/2015 19:45,7.268,6.585,3.47,,,,,
120,3/6/2015 20:00,7.318,6.585,3.47,,,,,
121,3/6/2015 20:15,7.393,6.585,3.47,,,,,
122,3/6/2015 20:30,7.444,6.585,3.47,,,,,
123,3/6/2015 20:45,7.494,6.585,3.45,,,,,
124,3/6/2015 21:00,7.544,6.585,3.45,,,,,
125,3/6/2015 21:15,7.569,6.585,3.45,,,,,
126,3/6/2015 21:30,7.619,6.585,3.45,,,,,
127,3/6/2015 21:45,7.645,6.585,3.45,,,,,
128,3/6/2015 22:00,7.67,6.585,3.45,,,,,
129,3/6/2015 22:15,7.72,6.585,3.45,,,,,
130,3/6/2015 22:30,7.72,6.585,3.43,,,,,
131,3/6/2015 22:45,7.77,6.611,3.43,,,,,
132,3/6/2015 23:00,7.77,6.611,3.43,,,,,
133,3/6/2015 23:15,7.795,6.611,3.43,,,,,
134,3/6/2015 23:30,7.795,6.611,3.43,,,,,
135,3/6/2015 23:45,7.82,6.611,3.43,,,,,
136,3/7/2015 0:00,7.82,6.611,3.43,,,,,
137,3/7/2015 0:15,7.82,6.611,3.43,,,,,
138,3/7/2015 0:30,7.82,6.636,3.41,,,,,
139,3/7/2015 0:45,7.82,6.636,3.41,,,,,
140,3/7/2015 1:00,7.82,6.636,3.41,,,,,
141,3/7/2015 1:15,7.82,6.661,3.41,,,,,
142,3/7/2015 1:30,7.82,6.661,3.41,,,,,
143,3/7/2015 1:45,7.795,6.661,3.41,,,,,
144,3/7/2015 2:00,7.795,6.661,3.41,,,,,
145,3/7/2015 2:15,7.77,6.661,3.41,,,,,
146,3/7/2015 2:30,7.745,6.687,3.41,,,,,
147,3/7/2015 2:45,7.72,6.687,3.41,,,,,
148,3/7/2015 3:00,7.695,6.687,3.41,,,,,
149,3/7/2015 3:15,7.67,6.712,3.4,,,,,
150,3/7/2015 3:30,7.645,6.712,3.4,,,,,
151,3/7/2015 3:45,7.594,6.712,3.4,,,,,
152,3/7/2015 4:00,7.544,6.712,3.4,,,,,
153,3/7/2015 4:15,7.494,6.737,3.4,,,,,
154,3/7/2015 4:30,7.419,6.737,3.4,,,,,
155,3/7/2015 4:45,7.368,6.737,3.4,,,,,
156,3/7/2015 5:00,7.293,6.763,3.4,,,,,
157,3/7/2015 5:15,7.167,6.763,3.4,,,,,
158,3/7/2015 5:30,7.091,6.763,3.4,,,,,
159,3/7/2015 5:45,7.015,6.763,3.4,,,,,
160,3/7/2015 6:00,6.99,6.788,3.4,,,,,
161,3/7/2015 6:15,6.914,6.788,3.4,,,,,
162,3/7/2015 6:30,6.914,6.788,3.4,,,,,
163,3/7/2015 6:45,6.813,6.788,3.4,,,,,
164,3/7/2015 7:00,6.788,6.813,3.4,,,,,
165,3/7/2015 7:15,6.712,6.813,3.4,,,,,
166,3/7/2015 7:30,6.661,6.813,3.4,,,,,
167,3/7/2015 7:45,6.636,6.813,3.4,,,,,
168,3/7/2015 8:00,6.636,6.813,3.41,,,,,
169,3/7/2015 8:15,6.56,6.839,3.41,,,,,
170,3/7/2015 8:30,6.535,6.839,3.43,,,,,
171,3/7/2015 8:45,6.509,6.839,3.43,,,,,
172,3/7/2015 9:00,6.458,6.839,3.45,,,,,
173,3/7/2015 9:15,6.458,6.864,3.45,,,,,
174,3/7/2015 9:30,6.433,6.864,3.45,,,,,
175,3/7/2015 9:45,6.433,6.864,3.47,,,,,
176,3/7/2015 10:00,6.433,6.864,3.47,,,,,
177,3/7/2015 10:15,6.433,6.864,3.49,,,,,
178,3/7/2015 10:30,6.458,6.864,3.49,,,,,
179,3/7/2015 10:45,6.458,6.864,3.51,,,,,
180,3/7/2015 11:00,6.484,6.864,3.51,,,,,
181,3/7/2015 11:15,6.509,6.864,3.51,,,,,
182,3/7/2015 11:30,6.535,6.864,3.53,,,,,
183,3/7/2015 11:45,6.585,6.889,3.53,,,,,
184,3/7/2015 12:00,6.611,6.889,3.53,,,,,
185,3/7/2015 12:15,6.636,6.889,3.55,,,,,
186,3/7/2015 12:30,6.661,6.889,3.55,,,,,
187,3/7/2015 12:45,6.661,6.889,3.55,,,,,
188,3/7/2015 13:00,6.661,6.889,3.55,,,,,
189,3/7/2015 13:15,6.661,6.889,3.55,,,,,
190,3/7/2015 13:30,6.661,6.889,3.57,,,,,
191,3/7/2015 13:45,6.661,6.889,3.57,,,,,
192,3/7/2015 14:00,6.661,6.889,3.57,,,,,
193,3/7/2015 14:15,6.661,6.889,3.57,,,,,
194,3/7/2015 14:30,6.687,6.889,3.57,,,,,
195,3/7/2015 14:45,6.712,6.889,3.57,,,,,
196,3/7/2015 15:00,6.763,6.864,3.57,,,,,
197,3/7/2015 15:15,6.788,6.864,3.57,,,,,
198,3/7/2015 15:30,6.839,6.864,3.59,,,,,
199,3/7/2015 15:45,6.864,6.864,3.59,,,,,
200,3/7/2015 16:00,6.914,6.864,3.59,,,,,
201,3/7/2015 16:15,6.99,6.864,3.57,,,,,
202,3/7/2015 16:30,7.041,6.864,3.59,,,,,
203,3/7/2015 16:45,7.091,6.864,3.59,,,,,
204,3/7/2015 17:00,7.167,6.864,3.57,,,,,
205,3/7/2015 17:15,7.217,6.864,3.57,,,,,
206,3/7/2015 17:30,7.293,6.864,3.57,,,,,
207,3/7/2015 17:45,7.368,6.864,3.55,,,,,
208,3/7/2015 18:00,7.419,6.864,3.55,,,,,
209,3/7/2015 18:15,7.494,6.864,3.53,,,,,
210,3/7/2015 18:30,7.544,6.864,3.51,,,,,
211,3/7/2015 18:45,7.619,6.864,3.51,,,,,
212,3/7/2015 19:00,7.67,6.864,3.51,,,,,
213,3/7/2015 19:15,7.745,6.864,3.49,,,,,
214,3/7/2015 19:30,7.82,6.864,3.49,,,,,
215,3/7/2015 19:45,7.87,6.864,3.49,,,,,
216,3/7/2015 20:00,7.92,6.864,3.47,,,,,
217,3/7/2015 20:15,7.97,6.864,3.47,,,,,
218,3/7/2015 20:30,8.02,6.864,3.47,,,,,
219,3/7/2015 20:45,8.07,6.864,3.47,,,,,
220,3/7/2015 21:00,8.12,6.864,3.45,,,,,
221,3/7/2015 21:15,8.17,6.864,3.45,,,,,
222,3/7/2015 21:30,8.22,6.864,3.45,,,,,
223,3/7/2015 21:45,8.245,6.864,3.45,,,,,
224,3/7/2015 22:00,8.27,6.864,3.45,,,,,
225,3/7/2015 22:15,8.295,6.864,3.45,,,,,
226,3/7/2015 22:30,8.319,6.889,3.45,,,,,
227,3/7/2015 22:45,8.344,6.889,3.43,,,,,
228,3/7/2015 23:00,8.369,6.889,3.43,,,,,
229,3/7/2015 23:15,8.369,6.889,3.43,,,,,
230,3/7/2015 23:30,8.369,6.914,3.43,,,,,
231,3/7/2015 23:45,8.394,6.914,3.43,,,,,
232,3/8/2015 0:00,8.394,6.914,3.43,,,,,
233,3/8/2015 0:15,8.394,6.914,3.43,,,,,
234,3/8/2015 0:30,8.394,6.914,3.43,,,,,
235,3/8/2015 0:45,8.394,6.914,3.41,,,,,
236,3/8/2015 1:00,8.369,6.94,3.41,,,,,
237,3/8/2015 1:15,8.369,6.94,3.41,,,,,
238,3/8/2015 1:30,8.369,6.965,3.41,,,,,
239,3/8/2015 1:45,8.344,6.965,3.41,,,,,
240,3/8/2015 2:00,8.319,6.965,3.41,,,,,
241,3/8/2015 2:15,8.295,6.965,3.41,,,,,
242,3/8/2015 2:30,8.27,6.99,3.41,,,,,
243,3/8/2015 2:45,8.245,6.99,3.41,,,,,
244,3/8/2015 3:00,8.22,6.99,3.41,,,,,
245,3/8/2015 3:15,8.195,7.015,3.41,,,,,
246,3/8/2015 3:30,8.145,7.015,3.41,,,,,
247,3/8/2015 3:45,8.12,7.015,3.41,,,,,
248,3/8/2015 4:00,8.07,7.015,3.41,,,,,
249,3/8/2015 4:15,8.045,7.041,3.41,,,,,
250,3/8/2015 4:30,7.97,7.041,3.4,,,,,
251,3/8/2015 4:45,7.945,7.066,3.4,,,,,
252,3/8/2015 5:00,7.87,7.066,3.4,,,,,
253,3/8/2015 5:15,7.845,7.066,3.4,,,,,
254,3/8/2015 5:30,7.82,7.066,3.4,,,,,
255,3/8/2015 5:45,7.72,7.066,3.4,,,,,
256,3/8/2015 6:00,7.695,7.091,3.4,,,,,
257,3/8/2015 6:15,7.544,7.091,3.4,,,,,
258,3/8/2015 6:30,7.444,7.116,3.4,,,,,
259,3/8/2015 6:45,7.318,7.116,3.4,,,,,
260,3/8/2015 7:00,7.268,7.116,3.4,,,,,
261,3/8/2015 7:15,7.192,7.116,3.4,,,,,
262,3/8/2015 7:30,7.066,7.116,3.4,,,,,
263,3/8/2015 7:45,7.015,7.142,3.4,,,,,
264,3/8/2015 8:00,6.94,7.142,3.41,,,,,
265,3/8/2015 8:15,6.813,7.142,3.41,,,,,
266,3/8/2015 8:30,6.864,7.142,3.43,,,,,
267,3/8/2015 8:45,6.788,7.167,3.43,,,,,
268,3/8/2015 9:00,6.788,7.167,3.45,,,,,
269,3/8/2015 9:15,6.788,7.167,3.45,,,,,
270,3/8/2015 9:30,6.763,7.167,3.47,,,,,
271,3/8/2015 9:45,6.788,7.167,3.47,,,,,
272,3/8/2015 10:00,6.813,7.167,3.49,,,,,
273,3/8/2015 10:15,6.839,7.167,3.49,,,,,
274,3/8/2015 10:30,6.864,7.192,3.51,,,,,
275,3/8/2015 10:45,6.889,7.192,3.51,,,,,
276,3/8/2015 11:00,6.914,7.192,3.51,,,,,
277,3/8/2015 11:15,6.94,7.192,3.53,,,,,
278,3/8/2015 11:30,6.965,7.192,3.53,,,,,
279,3/8/2015 11:45,6.99,7.192,3.53,,,,,
280,3/8/2015 12:00,7.015,7.192,3.55,,,,,
281,3/8/2015 12:15,7.041,7.192,3.55,,,,,
282,3/8/2015 12:30,7.066,7.192,3.55,,,,,
283,3/8/2015 12:45,7.066,7.192,3.55,,,,,
284,3/8/2015 13:00,7.091,7.192,3.55,,,,,
285,3/8/2015 13:15,7.091,7.217,3.57,,,,,
286,3/8/2015 13:30,7.091,7.192,3.57,,,,,
287,3/8/2015 13:45,7.116,7.192,3.57,,,,,
288,3/8/2015 14:00,7.116,7.192,3.57,,,,,
289,3/8/2015 14:15,7.142,7.192,3.57,,,,,
290,3/8/2015 14:30,7.167,7.192,3.57,,,,,
291,3/8/2015 14:45,7.192,7.192,3.59,,,,,
292,3/8/2015 15:00,7.217,7.192,3.59,,,,,
293,3/8/2015 15:15,7.268,7.192,3.59,,,,,
294,3/8/2015 15:30,7.318,7.192,3.59,,,,,
295,3/8/2015 15:45,7.368,7.192,3.59,,,,,
296,3/8/2015 16:00,7.419,7.192,3.59,,,,,
297,3/8/2015 16:15,7.469,7.192,3.59,,,,,
298,3/8/2015 16:30,7.519,7.192,3.59,,,,,
299,3/8/2015 16:45,7.569,7.192,3.59,,,,,
300,3/8/2015 17:00,7.645,7.192,3.59,,,,,
301,3/8/2015 17:15,7.72,7.167,3.59,,,,,
302,3/8/2015 17:30,7.77,7.167,3.59,,,,,
303,3/8/2015 17:45,7.845,7.167,3.57,,,,,
304,3/8/2015 18:00,7.92,7.167,3.57,,,,,
305,3/8/2015 18:15,7.97,7.167,3.55,,,,,
306,3/8/2015 18:30,8.045,7.167,3.53,,,,,
307,3/8/2015 18:45,8.12,7.167,3.53,,,,,
308,3/8/2015 19:00,8.17,7.167,3.51,,,,,
309,3/8/2015 19:15,8.245,7.167,3.51,,,,,
310,3/8/2015 19:30,8.319,7.167,3.51,,,,,
311,3/8/2015 19:45,8.369,7.167,3.49,,,,,
312,3/8/2015 20:00,8.419,7.167,3.49,,,,,
313,3/8/2015 20:15,8.494,7.167,3.49,,,,,
314,3/8/2015 20:30,8.543,7.167,3.47,,,,,
315,3/8/2015 20:45,8.593,7.167,3.47,,,,,
